genre;register;date_of_creation;head_pos;root;preposition;example;comment
nonfiction;oral;after 1950;N;прос;о/об;при ответах экспертов и членов клуба на вопрос о причинах коррупции
nonfiction;oral;after 1950;N;прос;о/об;Хороший был вопрос о взаимодействии с элитами
nonfiction;oral;after 1950;N;прос;о/об;Допустим / вопрос о том / сейчас надо / чтобы они оставались
nonfiction;oral;after 1950;N;прос;о/об;У меня вопрос о том / кто туда вступает
nonfiction;oral;after 1950;N;прос;о/об;Ещё стоит затронуть вопрос о будущем налогообложения вообще
nonfiction;oral;after 1950;N;прос;о/об;Ещё вопрос об этом
nonfiction;oral;after 1950;N;прос;о/об;А вот ещё вопрос/ совсем о другом
nonfiction;oral;after 1950;N;прос;о/об;когда задают конкретный вопрос о том/ была ли осуществлена
nonfiction;oral;after 1950;N;прос;про;Владимир Владимирович/ ну/ вот вопрос про Олимпиаду/ про спорт и про политику
nonfiction;oral;after 1950;N;прос;про;Господин Лавров/ два вопроса про Украину
nonfiction;oral;after 1950;N;прос;о/об;Добрый день/ Сергей Викторович/ у меня вопрос о Сирии.
nonfiction;oral;after 1950;N;прос;о/об;Что касается России/ то на вопрос о том/ улучшился образ или не улучшился
nonfiction;oral;after 1950;N;прос;о/об;Сергей Викторович/ я хотела вернуться к вопросу о Северо-восточной Азии
nonfiction;oral;after 1950;N;прос;о/об;Просто вопрос о том/ что нужно попытаться
nonfiction;oral;after 1950;N;прос;о/об;Почти на каждой встрече мне задавали вопросы об этом
nonfiction;oral;after 1950;N;прос;про;Потому что здесь много вопросов… Про шествия?можно/ спросите.
nonfiction;oral;after 1950;N;прос;про;вот/ последний вопрос про деньги/ от меня/ по крайней мере
nonfiction;oral;after 1950;N;прос;о/об;вот вопроса вашего соседа о мигрантах
nonfiction;oral;after 1950;N;прос;о/об;всё не отвечаю на вопрос о поисках носителей
nonfiction;oral;after 1950;N;прос;о/об;не задавать/ видимо/ вопросы об этимологии конкретных слов
nonfiction;oral;after 1950;N;прос;о/об;но и на вопрос о том/ кто правил на самом деле/ какие у него были дети
nonfiction;oral;after 1950;N;прос;о/об;отвечать на вопрос о том/ какими искусственными мерами
nonfiction;oral;after 1950;N;прос;про;А вот вопрос про Интернет ваш очень интересный
nonfiction;oral;after 1950;N;прос;о/об;ответить на вечный вопрос теории языка?вопрос о причинах языковых изменений
nonfiction;oral;after 1950;N;прос;о/об;Следующий вопрос?это о лексиконе.
nonfiction;oral;after 1950;N;прос;про;Ну например/ текст про белочку/ а вопросы про зайчиков
nonfiction;oral;after 1950;N;прос;о/об;ребёнок задаёт вопросы о том/ как называется
nonfiction;oral;after 1950;N;прос;о/об;Я не буду задавать вопрос о связи языка с мышлением
nonfiction;oral;after 1950;N;прос;о/об;Возможно/ частично вопрос был о том/ каковы последние вопросы
nonfiction;oral;after 1950;N;прос;про;это вопрос не про цифры
nonfiction;oral;after 1950;N;прос;о/об;вопрос о незаконном задержании Грабового
nonfiction;oral;after 1950;N;прос;про;Суд вам задаёт вопрос конкретный про подписи
nonfiction;oral;after 1950;N;прос;про;вот задал адвокат Токарев вопрос про состояние здоровья
nonfiction;oral;after 1950;N;прос;о/об;который задал Ванге вопрос / о своём ребёнке
nonfiction;oral;after 1950;N;прос;про;Аа/ вопрос про/ ту же самую/ фразу/ касающуюся Амура
nonfiction;oral;after 1950;N;прос;о/об;очень много задавали свидетелю вопросов о политической деятельности этой партии
nonfiction;oral;after 1950;N;прос;про;Но вот вопрос был про глухонемых
nonfiction;oral;after 1950;N;прос;про;задаем вам помимо тура еще дополнительные вопросы про жизнь
nonfiction;oral;after 1950;N;прос;о/об;традиционный вопрос об основных автобиографических фактах нашей юбилярши
nonfiction;oral;after 1950;N;прос;о/об;На мой вопрос о его участии в подготовке саммита
nonfiction;oral;after 1950;N;прос;о/об;сразу же ответил на вопросы о товарищах
nonfiction;oral;after 1950;N;прос;о/об;я вот тут вспомнил в вопросах о детстве
nonfiction;oral;after 1950;N;прос;о/об;Это вопрос нашего радиослушателя о том / что будет вот с Пасхальным днем
nonfiction;oral;after 1950;N;прос;о/об;Там в анкетах был вопрос… о доходах
nonfiction;oral;after 1950;N;прос;о/об;Ничего в голову кроме вопроса о весе не приходит в голову
fiction;oral;before 1950;V;прос;про;всё спрашивала про вас
fiction;oral;before 1950;V;прос;про;Я спрашивал вас про ночные
fiction;oral;before 1950;V;прос;про;Спроси про то гада ползучего
fiction;oral;before 1950;V;прос;о/об;Я хотел тя спросить совсем о другом
fiction;oral;before 1950;V;прос;о/об;Не спрашивайте меня ни о чём
fiction;oral;before 1950;V;прос;о/об;Я давно вас хотел спросить об одном
fiction;oral;before 1950;N;прос;о/об;Разумнее обсудить вопрос о сепаратном мире
fiction;oral;before 1950;N;прос;о/об;Муся / вопрос о судьбе Германии / мне совершенно ясен
fiction;oral;before 1950;N;прос;о/об;А вопрос о Бобылёвой?
nonfiction;oral;before 1950;V;прос;о/об;Вы спрашиваете меня о том / упадок ли декадентство или напротив
nonfiction;oral;before 1950;V;прос;о/об;что спрашивая об этом
nonfiction;oral;before 1950;N;прос;о/об;На второй же ваш вопрос о том / можно ли печатать мои письма
fiction;written;after 1950;V;знат;о/об;я узнал об устройстве мира что-то такое
fiction;written;after 1950;V;знат;про;как узнал про железнодорожников
fiction;written;after 1950;V;знат;про;И вот смотрите: я узнал про этих железнодорожников, что они ездят
fiction;written;after 1950;V;знат;про;И то, что я узнал про железнодорожников, ? мне не нравится.
fiction;written;after 1950;V;знат;про;и ещё знаю про всё вот это
fiction;written;after 1950;V;знат;о/об;и все знали о том
fiction;written;after 1950;V;знат;о/об;Ирина узнала об этом через чужих людей
fiction;written;after 1950;V;знат;о/об;Узнав о поездке, Ирина занервничала
fiction;written;after 1950;V;знат;про;Откуда мне знать про ваших Венечек
fiction;written;after 1950;V;знат;о/об;отродясь знал о несмертельной тишине
fiction;written;after 1950;V;знат;про;Да что ты знаешь про боль
fiction;written;after 1950;V;знат;о/об;А жена ваша, мать Мухина, знает вообще-то о смерти сына
fiction;written;after 1950;V;знат;о/об;Я ничего не желаю знать об этих ваших ужасах
fiction;written;after 1950;V;знат;о/об;Я хочу всё знать о цветах, о море, о любви
fiction;written;after 1950;V;знат;о/об;Я знаю о чём, слышу
fiction;written;after 1950;V;знат;про;Знала не только про них, но и про меня
fiction;written;after 1950;V;знат;про;Он всё знал про… про нас с… ну, ты понимаешь
fiction;written;after 1950;V;знат;про;Необходимо было узнать у Ольги про Соньку
fiction;written;after 1950;V;знат;про;я ещё знать не знал про Ольгу и отца
fiction;written;after 1950;V;знат;про;Я знаю… про того… про второго…
fiction;written;after 1950;V;знат;о/об;Они знали не только о романе Ольги с отцом
fiction;written;after 1950;V;знат;о/об;А что, если игрек знал о том, что готовится
fiction;written;after 1950;V;знат;про;и не знал про новую женитьбу своего пятидесятилетнего отца
fiction;written;after 1950;V;знат;про;прояснить намёки и узнать про тайное прошлое родной страны
fiction;written;after 1950;V;знат;про;то ли узнал про Колюнин отказ
fiction;written;after 1950;V;знат;про;тебе пора узнать про советскую
fiction;written;after 1950;V;знат;о/об;он знает о сомнениях этих маловеров
fiction;written;after 1950;V;знат;про;Я не знаю про деньги
fiction;written;after 1950;V;знат;о/об;прекрасно знала об этой её особенности
fiction;written;after 1950;V;знат;о/об;он знал не только о хрупкости человека
fiction;written;after 1950;V;знат;о/об;Он многое знал о чужих младенцах
fiction;written;after 1950;V;знат;о/об;Начальник госпиталя, узнав о содержании письма
fiction;written;after 1950;V;знат;о/об;что знал об апостоле Павле
fiction;written;after 1950;V;знат;о/об;Она ничего не знала о природе пьянства
fiction;written;after 1950;V;знат;про;да никому не было интересно знать про неё
fiction;written;after 1950;V;знат;о/об;Я мало знаю об истории моей семьи
fiction;written;after 1950;V;знат;о/об;так никогда и не узнал о судьбе чудовищного препарата
fiction;written;after 1950;V;знат;про;как будто она знает про Тому
fiction;written;after 1950;V;знат;о/об;Анна Фёдоровна знала об удивительной материнской особенности
fiction;written;after 1950;V;знат;о/об;не хотели ничего знать о неотвратимой тайге
fiction;written;after 1950;V;знат;про;и знать про него ничего не знала
fiction;written;after 1950;V;знат;о/об;Английская королева, узнав об этом, при встрече
fiction;written;after 1950;V;знат;про;Лишь не знали про это
fiction;written;after 1950;V;знат;о/об;то новое, что не знала о брате
fiction;written;after 1950;V;знат;о/об;что, узнав о своём нечаянном поступке
fiction;written;after 1950;V;знат;о/об;всполошились, узнав о комиссии
fiction;written;after 1950;V;знат;о/об;ему надо всё знать о комбайнах
fiction;written;after 1950;V;знат;о/об;Но и не зная ничего о комбайнах и картошке
fiction;written;after 1950;V;знат;о/об;Кальцатый, узнав о лопнувшей оси
fiction;written;after 1950;V;знат;о/об;Узнав о сем, братья Мустыгины
fiction;written;after 1950;N;знат;о/об;нового знания о любви и о самой себе
fiction;written;after 1950;N;знат;о/об;наших знаний о древних усунях
fiction;written;after 1950;N;знат;о/об;ее знание о том, что он фокусник
fiction;written;after 1950;N;знат;о/об;прямое знание о мире расходилось
fiction;written;after 1950;N;знат;о/об;В сущности, знание о конце света было
fiction;written;after 1950;N;знат;о/об;нехитрые знания о людях
fiction;written;after 1950;N;знат;о/об;только знание о том, как все устроено
fiction;written;after 1950;N;знат;о/об;Ты видишь знание о его фигуре
fiction;written;after 1950;N;знат;про;Это есть в твоём знании про то, что там
fiction;written;after 1950;N;знат;о/об;Твоё знание о его сердце
fiction;written;after 1950;N;знат;о/об;И уносит с собой знание о мутной волне скорби
fiction;written;after 1950;N;знат;о/об;беспощадная власть знания о том, как запросто
fiction;written;after 1950;N;знат;о/об;с железным знанием о чуде, творимом
fiction;written;after 1950;N;знат;о/об;ты со знанием об Эхнатоне
fiction;written;after 1950;N;знат;о/об;Мне нужно знание о людях вообще
fiction;written;after 1950;N;знат;о/об;Шокирует не знание о разнообразных сторонах мира
fiction;written;after 1950;N;знат;о/об;просветлённое знание о том, что размера нет
fiction;written;after 1950;N;знат;о/об;Веды, как древнейший источник знаний о мироустройстве
fiction;written;after 1950;N;знат;о/об;уровень наших знаний о генерале
fiction;written;after 1950;N;знат;о/об;отсутствием у него знания о природе
fiction;written;after 1950;N;знат;о/об;не уступавшее по силе знанию о причастности
fiction;written;after 1950;N;знат;о/об;сторонние знания о полете
fiction;written;after 1950;N;знат;о/об;биографических знаний о нем его не
fiction;written;after 1950;N;знат;о/об;На что ему сейчас знание о том, в какой стороне находится север
fiction;written;after 1950;N;знат;о/об;Знаний моих об импрессионистах, разумеется, хватит
fiction;written;after 1950;N;знат;о/об;как вода ? огромнее знаний о ней
fiction;written;after 1950;N;знат;о/об;дать старшеклассникам знания о русской литературе
fiction;written;after 1950;N;знат;о/об;самые гнусные знания о человеке
fiction;written;after 1950;N;знат;о/об;моим знанием о том, что именно за ней
fiction;written;after 1950;N;знат;о/об;очень полезно полученное знание о том, чем настоящие
fiction;written;after 1950;N;знат;о/об;то есть знанием о веществах, составляющих препарат
fiction;written;after 1950;N;знат;о/об;распространение знаний о Громове происходит
fiction;written;after 1950;N;знат;о/об;обладают подлинным знанием о мире
fiction;written;after 1950;N;знат;о/об;только знание о возможном бегстве
fiction;written;after 1950;N;знат;о/об;никакого бесполезного знания о том, что его
fiction;written;after 1950;N;знат;о/об;обширные знания о философии дикоданса
fiction;written;after 1950;N;знат;о/об;это знание о мертвом
fiction;written;after 1950;N;знат;о/об;малого знания о той жизни
fiction;written;after 1950;N;знат;о/об;Ценно было бы знание о том, как жили дедушка и бабушка
fiction;written;after 1950;N;знат;о/об;утрачивают всякие знания о том, что происходит там
fiction;written;after 1950;N;знат;о/об;Знание о контексте, если не меняет, то, во всяком случае
fiction;written;after 1950;N;знат;о/об;тайное знание об овощных ножах
fiction;written;after 1950;N;знат;о/об;свои знания о намерениях Пафнутьева и
fiction;written;after 1950;N;знат;о/об;избранные знания о современной и предыдущих цивилизациях
fiction;written;after 1950;N;знат;о/об;ценный и достоверный источник знаний о нем
fiction;written;after 1950;N;знат;о/об;обладающему знанием о том, как по пепелищу расхаживали куры
fiction;written;after 1950;N;знат;о/об;стесняемся делиться знаниями об истине
fiction;written;after 1950;N;знат;о/об;спасет только главное знание о человеке
fiction;written;after 1950;N;знат;о/об;с теоретическими знаниями о влиянии духовности
fiction;written;after 1950;N;знат;о/об;полное знание о духовности
nonfiction;written;after 1950;V;знат;о/об;Или бы, зная о его любовных похождениях
nonfiction;written;after 1950;V;знат;о/об;Вячеслав Тихонов не знает об этом
nonfiction;written;after 1950;V;знат;про;еще никто не знал ни про каких Кать Пушкарёв
nonfiction;written;after 1950;V;знат;про;А ты знаешь про эту поэму чтонить
nonfiction;written;after 1950;V;знат;о/об;хотелось бы узнать немножко больше о договорённостях
nonfiction;written;after 1950;V;знат;о/об;читатели не узнали о блестящем эксперименте
nonfiction;written;after 1950;V;знат;про;Вчера пошли узнать про курсы англ. около дома
nonfiction;written;after 1950;V;знат;о/об;потому что… знают о них всё
nonfiction;written;after 1950;V;знат;о/об;милиции, знают об избиениях
nonfiction;written;after 1950;V;знат;о/об;желание узнать о них больше
nonfiction;written;after 1950;V;знат;о/об;только 25% россиян знают о своём праве
nonfiction;written;after 1950;V;знат;о/об;который узнал о трагедии первым
nonfiction;written;after 1950;V;знат;о/об;в частях и соединениях ничего не знают о ситуации в горах
nonfiction;written;after 1950;V;знат;о/об;Узнав о том, что рейтинг его заведения опустился
nonfiction;written;after 1950;V;знат;о/об;Дети заранее знают об их приходе на ёлку,
nonfiction;written;after 1950;V;знат;о/об;и знал бы об этом
nonfiction;written;after 1950;V;знат;о/об;но НУК не знает о том, какие конкретно граждане
nonfiction;written;after 1950;V;знат;о/об;но, зная о его высокой токсичности, перед употреблением
nonfiction;written;after 1950;V;знат;о/об;больше узнать о причинах изменений фенотипа
nonfiction;written;after 1950;V;знат;о/об;учителя узнали об истории создания заповедника
nonfiction;written;after 1950;V;знат;о/об;Учителю важно знать о них, уметь ими воспользоваться
nonfiction;written;after 1950;V;знат;о/об;сама Скари узнала о своих проблемах после звонка
nonfiction;written;after 1950;V;знат;о/об;при этом знать о её рождественских смыслах
nonfiction;written;after 1950;V;знат;о/об;что знал о заговоре и о том, что не может
nonfiction;written;after 1950;V;знат;о/об;? Узнали об этом из двухчасовых теленовостей.
nonfiction;written;after 1950;V;знат;о/об;"Кто в 1999 году знал об идеологии ""Единства""?"
nonfiction;written;after 1950;V;знат;о/об;в Кремле не узнали о перерасходе средств из партфонда
nonfiction;written;after 1950;V;знат;о/об;Цезарь не знал о своей кончине до последних
nonfiction;written;after 1950;V;знат;о/об;они знают о рынке труда и его проблемах
nonfiction;written;after 1950;V;знат;о/об;Мы знаем о человеке практически всё
nonfiction;written;after 1950;V;знат;о/об;Она знает о своей красоте
nonfiction;written;after 1950;V;знат;о/об;до моего визита знал об основных событиях драмы
nonfiction;written;after 1950;V;знат;о/об;захочет узнать об авторе книги
nonfiction;written;after 1950;V;знат;о/об;"может узнать о ""причинах"" устроения этого безмерного"
nonfiction;written;after 1950;V;знат;о/об;будто зная о моральном надломе тюремщика
nonfiction;written;after 1950;V;знат;о/об;они знают о приезде курьера и ждут его
nonfiction;written;after 1950;V;знат;о/об;ничего не знает о пропаже парадного кителя
nonfiction;written;after 1950;V;знат;о/об;Грачев, узнав об этом, топал ногами
nonfiction;written;after 1950;V;знат;о/об;уже знали о славе пчельниковской дурной,
nonfiction;written;after 1950;V;знат;о/об;Знал о них и президент
nonfiction;written;after 1950;V;знат;о/об;будем знать о таком способе оплодотворения
nonfiction;written;after 1950;V;знат;о/об;Я хорошо знал о безвременном уходе из жизни
nonfiction;written;after 1950;V;знат;о/об;бросает сигарету в один день, узнав о беременности, и спокойно не курит
nonfiction;written;after 1950;V;знат;о/об;ничего не знает о хоббитах
nonfiction;written;after 1950;V;знат;о/об;"и группа ""Народный депутат"") узнали о подготовленных руководством"
nonfiction;written;after 1950;V;знат;о/об;чем раньше он узнает правду о жизни и смерти
nonfiction;written;after 1950;V;знат;про;я ещё ничего не знала про кино
nonfiction;written;after 1950;V;знат;про;"образованием, знала всё про ""того самого"" Римского-Корсакова"
nonfiction;written;after 1950;V;знат;о/об;генерал, узнавши подробно о его добродетелях
nonfiction;written;after 1950;V;знат;о/об;и узнать что-то о жизни обожаемой им
nonfiction;written;after 1950;N;знат;о/об;понятий, знаний о них и связей между ними
nonfiction;written;after 1950;N;знат;о/об;формализации знаний о методах решения задач
nonfiction;written;after 1950;N;знат;о/об;углубляет наши знания о себе и окружающем нас мире
nonfiction;written;after 1950;N;знат;о/об;обогатит наши знания о потребительских запасах
nonfiction;written;after 1950;N;знат;о/об;расширение наших знаний о невообразимой сложности
nonfiction;written;after 1950;N;знат;о/об;человеческого знания о мире вообще
nonfiction;written;after 1950;N;знат;о/об;своими знаниями о хакерстве
nonfiction;written;after 1950;N;знат;о/об;восстановили в памяти знания о природных объектах
nonfiction;written;after 1950;N;знат;о/об;формирующегося знания о праздновании Нового года
nonfiction;written;after 1950;N;знат;о/об;совершенных знаний о предмете,
nonfiction;written;after 1950;N;знат;о/об;не даёт им знаний о законах зарождения
nonfiction;written;after 1950;N;знат;о/об;Для представления знаний о процессе формирования выводов
nonfiction;written;after 1950;N;знат;о/об;для представления знаний о зависимости между выводами
nonfiction;written;after 1950;N;знат;о/об;без знания о результате действия
nonfiction;written;after 1950;N;знат;о/об;что знания о режиме подземных вод
nonfiction;written;after 1950;N;знат;о/об;Знания о закономерностях предметной области
nonfiction;written;after 1950;N;знат;о/об;не только знаниям о существующих закономерностях
nonfiction;written;after 1950;N;знат;о/об;метазнания (знания о знаниях) [
nonfiction;written;after 1950;N;знат;о/об;глубокие знания о местных винах
nonfiction;written;after 1950;N;знат;о/об;обладают знаниями о том, как в действительности функционирует
nonfiction;written;after 1950;N;знат;о/об;кто владеет знанием об этом будущем
nonfiction;written;after 1950;N;знат;о/об;уровень наших знаний об окружающем мире
nonfiction;written;after 1950;N;знат;о/об;наше знание о Пушкине
nonfiction;written;after 1950;N;знат;о/об;"по достижению ""цельного знания"" о Пушкине."
nonfiction;written;after 1950;N;знат;о/об;без знания о нём пользователями бухгалтерской
nonfiction;written;after 1950;N;знат;о/об;заложил своё знание о Боге
nonfiction;written;after 1950;N;знат;о/об;всё наше знание о Боге или о тварном мире
nonfiction;written;after 1950;N;знат;о/об;выше среднего уровня знаний о них
nonfiction;written;after 1950;N;знат;о/об;общий объем знаний о молитвах
nonfiction;written;after 1950;N;знат;о/об;Наши знания об облаке Оорта
nonfiction;written;after 1950;N;знат;о/об;распространяют знание о нашем вине
nonfiction;written;after 1950;N;знат;о/об;есть возможность знания о религии
nonfiction;written;after 1950;N;знат;о/об;Когда все знания о полноте проявленности феномена
nonfiction;written;after 1950;N;знат;о/об;гуманитарного знания об отношениях человека
nonfiction;written;after 1950;N;знат;о/об;кодификации знания о происходящем
nonfiction;written;after 1950;N;знат;о/об;на знаниях о формировании нашей Земли
nonfiction;written;after 1950;N;знат;о/об;накопленными знаниями о человечестве
nonfiction;written;after 1950;N;знат;о/об;наши знания о трилобитах недостоверны
nonfiction;written;after 1950;N;знат;о/об;в контексте знаний о мире
nonfiction;written;after 1950;N;знат;о/об;на достоверность знания о будущем
nonfiction;written;after 1950;N;знат;о/об;необходимые знания о том, что происходит вокруг
nonfiction;written;after 1950;N;знат;о/об;Она богата знаниями о механизме работы
nonfiction;written;after 1950;N;знат;о/об;фундаментальные знания о свойствах наноструктур
nonfiction;written;after 1950;N;знат;о/об;теоретические знания о совокупности общественных институтов
nonfiction;written;after 1950;N;знат;о/об;носителя знаний о царской тюрьме
nonfiction;written;after 1950;N;знат;о/об;к нашим знаниям о работе мозга
nonfiction;written;after 1950;N;знат;о/об;есть знание о том, как жить правильно
nonfiction;written;after 1950;N;знат;о/об;источникам знания о прошлом России
nonfiction;written;after 1950;N;знат;о/об;предварительное знание о называемом фрагменте
nonfiction;written;after 1950;N;знат;о/об;нынешний уровень знаний о природе аутизма
fiction;written;before 1950;V;знат;о/об;мир знал о великой и трогательной дружбе
fiction;written;before 1950;V;знат;о/об;Узнав об этом, отец потёр руки
fiction;written;before 1950;V;знат;про;Худшее я знаю про себя
fiction;written;before 1950;V;знат;про;Я буду скрывать, что знаю про его кровавые подвиги
fiction;written;before 1950;V;знат;о/об;хотя и не знал твёрдо о твоём существовании
fiction;written;before 1950;V;знат;о/об;после того, что я знал о нём и о ней
fiction;written;before 1950;V;знат;о/об;Кениг знает о каком-то фальсификаторе
fiction;written;before 1950;V;знат;о/об;я действительно ничего не знаю о Гагене
fiction;written;before 1950;V;знат;про;А откуда вы знаете про Лафатера
fiction;written;before 1950;V;знат;про;Ничего я не знаю про этого человека
fiction;written;before 1950;V;знат;о/об;То, что я знаю о профессоре Мезонье
fiction;written;before 1950;V;знат;о/об;Я ведь многое знаю о вас
fiction;written;before 1950;V;знат;о/об;но узнал о ней раньше всех
fiction;written;before 1950;V;знат;о/об;что и знать о нём ничего не желаете
fiction;written;before 1950;V;знат;о/об;зачем мне было знать о вас что-нибудь особое
fiction;written;before 1950;V;знат;про;Я же, как его служащий, знаю про вас и другое
fiction;written;before 1950;V;знат;о/об;Это первое, что я знаю о ней
fiction;written;before 1950;V;знат;про;хотя, конечно, знали про неё все
fiction;written;before 1950;V;знат;про;Девчонки знали про это и старались раденья не оказывать
fiction;written;before 1950;V;знат;о/об;Мамочкин, узнав об этом разговоре
fiction;written;before 1950;V;знат;о/об;Вы ничего не знаете о противостоящем противнике
fiction;written;before 1950;V;знат;о/об;Травкин сначала подумал, что это Катя, узнав о лошадях из разговоров разведчиков
fiction;written;before 1950;V;знат;о/об;Они знали о предстоящей задаче Травкина
fiction;written;before 1950;V;знат;о/об;Галиев, узнав о приезде Аниканова
fiction;written;before 1950;V;знат;о/об;Узнав об этом от людей, Митраша и Настя
fiction;written;before 1950;V;знат;о/об;Ты знать о такой Дуня
fiction;written;before 1950;V;знат;о/об;пускай мать подольше не знает о его несчастье
fiction;written;before 1950;V;знат;о/об;Что вы знаете замечательного о ртути
fiction;written;before 1950;V;знат;о/об;сумасшедший знает о существовании Киевского дяди
fiction;written;before 1950;V;знат;о/об;который заранее знал о смерти Берлиоза
fiction;written;before 1950;V;знат;о/об;заранее знал о подсолнечном масле
fiction;written;before 1950;V;знат;о/об;уже знают о намерении господина Воланда
fiction;written;before 1950;V;знат;о/об;он знает о связи между Лиходеевым
fiction;written;before 1950;V;знат;о/об;Никто не знал о нашей связи
fiction;written;before 1950;V;знат;о/об;Круминьш ничего не знал о Вилме
fiction;written;before 1950;V;знат;про;откуда вы узнали про листки
fiction;written;before 1950;V;знат;о/об;Но вы что-нибудь знаете о нём
fiction;written;before 1950;V;знат;о/об;И ни одна душа не будет знать об этом посещении
fiction;written;before 1950;V;знат;о/об;что я там могу узнать о нём
fiction;written;before 1950;V;знат;о/об;что, узнав о моём приезде в Москву
fiction;written;before 1950;V;знат;о/об;ничего не знал ни о каком Воланде
fiction;written;before 1950;V;знат;о/об;Арчибальд Арчибальдович знал и о сеансе в Варьете
fiction;written;before 1950;V;знат;о/об;Ксаверий Ильчин узнал о моём существовании
fiction;written;before 1950;V;знат;про;Но мне мучительно хотелось знать про Париж
fiction;written;before 1950;V;знат;про;а, узнав про вторую беду твою, пришёл утешить
fiction;written;before 1950;V;знат;про;а старейшины узнали про неё
fiction;written;before 1950;V;знат;про;три коня загнал. Узнала Красная Армия про нашу беду
fiction;written;before 1950;V;знат;про;Я лучше вашего знаю про бюджет.
fiction;written;before 1950;V;знат;о/об;ничего не зная о посещении кабака частным приставом
fiction;written;before 1950;V;знат;о/об;он уже спустя два часа знал об опечатании кабака
fiction;written;before 1950;N;знат;о/об;физиологии моей знание о том, что мне нужно
fiction;written;before 1950;N;знат;о/об;кулуарное знание о Никулине
fiction;written;before 1950;N;знат;о/об;неотчетливым знанием о смерти
fiction;written;before 1950;N;знат;о/об;школьное знание о мире и людях
fiction;written;before 1950;N;знат;о/об;его знания о бесправном положении
fiction;written;before 1950;N;знат;о/об;расширять знания о море
fiction;written;before 1950;N;знат;о/об;некоторые знания о жизни
fiction;written;before 1950;N;знат;о/об;постоянное знание о больших всеобщих целях
fiction;written;before 1950;N;знат;о/об;познание ? знание о знании
fiction;written;before 1950;N;знат;о/об;это стало первым знанием ребенка о самом себе
fiction;written;before 1950;N;знат;о/об;составляющие сумму знаний о стрельбе
fiction;written;before 1950;N;знат;о/об;интересов и знаний о мире
fiction;written;before 1950;N;знат;о/об;знание о сходствах,
fiction;written;before 1950;N;знат;о/об;первоначальных знаний моих о мире
fiction;written;before 1950;N;знат;о/об;в мой мозг знание о Дон-Кихоте
fiction;written;before 1950;N;знат;о/об;и знание мое о знакомой даме
fiction;written;before 1950;N;знат;о/об;знания нашего о людях
fiction;written;before 1950;N;знат;о/об;больше знания о них
fiction;written;before 1950;N;знат;о/об;в каждой голове было знание об этом
fiction;written;before 1950;N;знат;о/об;чистым знанием о мертвых навеки
fiction;written;before 1950;N;знат;о/об;Только тень знания о том, о чем не должно знать
fiction;written;before 1950;N;знат;о/об;не сокровенного знания о природе
fiction;written;before 1950;N;знат;о/об;приобретать знание об интересующих предметах
fiction;written;before 1950;N;знат;о/об;по обвинению в знании о сем
fiction;written;before 1950;N;знат;о/об;к знанию о неверности жены
fiction;written;before 1950;N;знат;о/об;малейшего знания о том, откуда
fiction;written;before 1950;N;знат;о/об;несмотря на свое знание о бесконечном пространстве
fiction;written;before 1950;N;знат;о/об;во мне знание о документе
fiction;written;before 1950;N;знат;о/об;кто говорит в знании о намерении совершения преступления
fiction;written;before 1950;N;знат;о/об;вкоренить знание о сохранении моей чести
fiction;written;before 1950;N;знат;о/об;великое знание о тех приключениях
fiction;written;before 1950;N;знат;о/об;Знание о всем правлении не попустит
nonfiction;written;before 1950;V;знат;о/об;Мне хочется знать о Вас
nonfiction;written;before 1950;V;знат;о/об;Я очень рано узнал о смерти
nonfiction;written;before 1950;V;знат;о/об;Знает ли об этих руководящих документах
nonfiction;written;before 1950;V;знат;о/об;я узнал многое об Анненском
nonfiction;written;before 1950;V;знат;о/об;я знал о них понаслышке
nonfiction;written;before 1950;V;знат;о/об;Как только Брюсов узнал об этом
nonfiction;written;before 1950;V;знат;о/об;Узнал об этом от атамана Краснова
nonfiction;written;before 1950;V;знат;о/об;не знал о содержании надписи
nonfiction;written;before 1950;V;знат;о/об;никто не знал о её связях
nonfiction;written;before 1950;V;знат;о/об;Знай о нём Достоевский
nonfiction;written;before 1950;V;знат;о/об;не пожелал узнать об условиях
nonfiction;written;before 1950;V;знат;про;люди и не знали ещё про те страшные последствия пьянства
nonfiction;written;before 1950;V;знат;о/об;он не узнает правды о самом обществе
nonfiction;written;before 1950;V;знат;о/об;ниже знают о себе
nonfiction;written;before 1950;V;знат;о/об;не знали о существовании
nonfiction;written;before 1950;V;знат;о/об;Что может знать мальчик о пороке
nonfiction;written;before 1950;V;знат;о/об;чтобы я не знал о сроке
nonfiction;written;before 1950;V;знат;о/об;Ты теперь знаешь об отречении великого князя
nonfiction;written;before 1950;V;знат;о/об;мы узнали о потере Александра
nonfiction;written;before 1950;V;знат;о/об;в которое узнали о вступлении
nonfiction;written;before 1950;V;знат;о/об;Сей ничего ещё не знал о моей отставке
nonfiction;written;before 1950;V;знат;о/об;и не зная даже и о петербургской моей службе
nonfiction;written;before 1950;V;знат;о/об;государь узнал как-нибудь о их заговоре
nonfiction;written;before 1950;V;знат;о/об;не знал ничего о самых обстоятельствах
nonfiction;written;before 1950;V;знат;о/об;Почему, зная о себе, казалось бы
nonfiction;written;before 1950;V;знат;о/об;мы не знаем заранее ничего о том
nonfiction;written;before 1950;V;знат;о/об;Человечество знает о добре и зле
nonfiction;written;before 1950;V;знат;о/об;мы не знаем о себе и о своей истории
